event	weight	X(3872)_re	X(3872)_im	X(3915)(0-)_re	X(3915)(0-)_im	chi(c2)(3930)_re	chi(c2)(3930)_im	X(3940)(1.)_re	X(3940)(1.)_im	X(3993)_re	X(3993)_im	Psi(4040)_re	Psi(4040)_im	X(4300)_re	X(4300)_im	NR(0-)SPp_re	NR(0-)SPp_im	NR(1.)PSp_re	NR(1.)PSp_im	NR(0-)SPm_re	NR(0-)SPm_im	NR(1-)PPm_re	NR(1-)PPm_im	X0(2900)_re	X0(2900)_im	X1(2900)_re	X1(2900)_im	total_re	total_im
45	3.2596934203967147	0.019799286641857254	-0.005616632846673379	0.00524344586611836	-0.06307195598226581	-0.0055074303191324165	0.011456318706746703	0.0037434125172897473	-0.019180253440558844	-0.021537760411115037	-0.004236656745577195	0.08774601342436875	-0.0066077613660078865	-0.010478301445663836	-0.007978338099101461	-0.1784682721194277	-0.00753052222527255	0.08647513419020152	0.004452024919082011	0.05743365070113363	0.00031685735927243394	-0.15253251792025815	-0.3926533153757245	0.22629646669752806	-0.25663554067307687	-0.11961946743452201	-0.07528206714140355	-0.0014063396116218152	-0.8225678429105608
46	3.841558526954281	0.04923879631136078	-0.16367384456182965	-0.005152997214162811	0.05309590118361595	-0.016069433302787456	0.03307924870579955	-0.028826735925863798	-0.10545167566117666	0.06405222650225989	-0.001168901827663979	0.03268296033082644	-0.0019256490723292817	-0.06781597176668215	-0.052215934141333784	0.15911932710450272	0.00015221657848817205	0.02860731690413812	0.001472798960278805	-0.05046010372927613	-0.0002783847974329785	-0.06096555434654674	-0.1569391718191206	0.03286858774034897	0.011032007110223445	0.019433172717405484	-0.05355006850189194	0.15671159132552334	-0.4363714578443729
47	3.2823951965085727	0.041222933093649244	-0.06180999006635054	0.0028781696640151023	-0.04681597603680853	0.007838455569604354	-0.0165401226282414	-0.006582823035658977	-0.060180907270841674	-0.005268452237419849	-0.006050872813707045	0.1044775650063573	-0.010822792046372515	-0.025822533562005333	-0.015742273206787977	-0.12108646965362675	-0.012412880357206817	0.10989303466985206	0.005657655618176089	0.039930898867212065	0.00022029592432280654	-0.16247037154333915	-0.4182356058015693	0.09141410021185584	-0.008134940813755015	0.041833240341208375	-0.05248035548213675	0.11825774739170426	-0.7033487649812786
48	3.254214669246426	-0.01728857247332622	-0.0130964592934229	-0.002325832849335103	0.12475033981967076	0.0017375252443128828	-0.00374542061688779	-0.007821348576437917	0.010637348924963222	0.037716999288091475	0.003302883103529681	-0.03365185171519109	0.005805904898570499	0.0030012719325524483	0.001980837652481796	0.2703014553957971	0.05684156787096852	-0.08118324915838457	-0.004179581236268558	-0.09385900007512614	-0.0005178134167809157	0.0417556890531129	0.10748861925346287	-0.2522208795949049	0.06830179691250221	0.15816324822818317	0.15496928895573922	0.024325454699343996	0.5125393128285286
49	6.024859393283976	0.02817005612970154	-0.015370132189127889	0.008588244868891244	-0.024169784713661987	0.0013987528134574388	-0.0020274486075630323	0.008091859751754292	-0.026757029351890272	-0.017908336723663966	-0.006376630383421946	-0.005880512524365663	-0.0006879907356828874	0.010556964124050784	0.002471654036806193	-0.0635954552997171	0.2672009916073709	0.2774620370145448	0.014284660144857884	0.05564361976342538	0.00030698188611315936	0.03607637091059448	0.09286876554529044	-0.03209894100041111	-0.008146648232781575	0.015672960743979312	-0.03213309926217347	0.3221776205722414	0.26146428974413555
50	3.7649785928253894	0.6708815346862337	-0.2658844223713172	0.2675860624456084	0.036801512722565995	0.001644424345248495	0.0005830348555762991	-0.3737463076610564	0.05949553642514843	0.16454444707150948	0.12557494446339673	-0.003012718350052813	-0.0011085941821655553	-0.012598837210019866	-0.004950924062046475	0.04558560549231291	0.05514493661193054	0.35707874138199763	0.018383590492158215	-0.03045568903630728	-0.00016802186671160477	-0.0033293530057701775	-0.008570510167905457	0.04032558343276082	0.0029778116684408256	0.0036449518918615503	-0.0788645605376838	1.1281484454843267	-0.06058566594861309
51	4.929025044475692	-0.15238923038132643	0.2477450057117256	0.062377635803888304	0.11506084122422851	-0.08572320513567432	0.17968364841143505	0.29631857434163983	0.145211967110335	0.020394746073813537	-0.021975347712675234	0.12443514906145342	0.09571622224329827	0.010821863417134482	0.003971771254242362	0.057249524724853666	0.05113272469494529	-0.11571731226368098	-0.005957508624779639	-0.031063363487006255	-0.00017137436336461668	0.09381722853651397	0.24150683622414498	-0.032718657401039866	-0.003492514133021474	-0.014123825838152824	0.034781928775740434	0.2336791274524165	1.0832142008162546
52	4.137333924459867	0.040334992505640696	-0.0038575744724265266	0.008356345476672031	-0.0351881944338217	-0.010852696658484332	0.01907695170757046	0.012680080411622352	-0.03266982830632765	-0.04018633501626697	-0.010745050100726811	0.026410677286645336	0.0015070841924193982	0.026538130600178025	0.0025094059944040705	-0.17059743750797168	0.10740809229541312	0.3026628498236137	0.015582081046921182	0.05294680933904439	0.0002921037751260257	-0.09618403627223159	-0.24759953643625499	-0.04940691355335798	-0.015069209933140176	-0.014598155967876756	0.0030600011588273546	0.08810431046722718	-0.19569367351201622
53	3.2745164409735423	0.3154853588234658	-0.1302771444617885	-0.03879963217267851	-0.06127924664896889	0.04364332562116676	-0.0939458631585613	-0.3765032489144715	-0.24189228090489864	0.2062738209458657	0.30034364290882287	0.049806103850437884	0.03319837953109755	-0.013887637188438976	-0.00559402905459139	-0.02783225539259823	-0.026025834220597597	0.34435748681511147	0.017728658379428632	0.015538822809146258	8.572657843272296e-5	0.039468307918640394	0.10160038113725964	0.11620955078393383	-0.012881268137547629	-0.12724169243880373	-0.2224239360378477	0.546518311460777	-0.3413628140897602
54	3.6679776036417224	-0.005546473318779888	-0.1519721329366624	0.012020668035492253	-0.06025785453580108	0.006463064663316045	-0.01196160661541262	-0.034920464329811954	-0.05472358372895704	0.1084636178702212	0.015776504177731875	0.008165674035845415	0.0002628166636386415	0.05755139856769044	-0.014304919018924354	-0.265080090437503	0.10557888505875127	-0.3118563910503978	-0.016055394850010812	0.07967277067940366	0.00043954899984959087	-0.024981758814737312	-0.06430871630698073	0.05947218977752428	0.003908395631641208	0.0020896850807721468	0.13757141816887314	-0.30848610924096453	-0.1100466392922633
55	3.9738711241543543	-0.005434963222946232	-0.08976566401205952	-0.0016244620630348854	0.03799490218652833	0.019298074178065294	-0.041148978804642966	-0.02686462649919518	-0.030240126032214966	0.08474571459534985	0.004240508086999904	-0.03578779369038366	0.004698915777918308	-0.010840189208838448	-0.0046685267084072765	0.09092608709249606	0.013761417190481413	-0.1226157981488405	-0.00631266541467388	-0.03065761888751967	-0.00016913589931500625	0.050463391672618686	0.12990422183757735	0.026671031852683578	0.00851411416878041	0.029240896657463947	-0.04230850903684925	0.06751974432791885	-0.015499526659877146
56	6.177970210465959	0.1551521583544515	-0.13845499986754717	-0.039202490037682114	-0.03109510836332888	-0.11923690491218786	0.49666643210784556	-0.17750681019591819	0.0026380647685123673	0.03711704248593752	0.04075211255714062	0.07986321469875811	0.0372184098790624	-0.005350347963677504	-0.0020216060985281214	-0.012013415602698014	-0.012948720091456504	0.10366742233202039	0.005337140576203345	0.007376199251383565	4.0693965780144434e-5	0.0761113927672252	0.1959279969634971	0.01902211501330207	0.0021940129575180093	-0.004430123496779967	-0.02196535765993901	0.12056945269413473	0.5742890716947598
57	3.919818449697196	-0.01622893209138514	0.014812755752394557	-0.0019197039889603956	0.007315740163991373	0.009766796764593988	-0.016545966040605705	-0.0026452951603971944	0.018175559213415047	0.007400630363626559	0.0029910855856310225	-0.04221327825282315	-0.0030242496702123354	-0.01132910299110158	-0.0014033950601559635	0.03667044138614329	-0.030715916803701067	-0.10288205350454983	-0.005296707200490061	-0.012006646925039407	-6.623981571677078e-5	0.17201380313222045	0.4428025644050762	0.014763439668007675	0.004801674598923131	0.0187477027623949	0.011289211197822786	0.07013780116273013	0.4451361163263722
58	4.757475922289767	-0.085454165626005	-0.036814998189668546	0.0001914613349468064	-0.06254182690195584	0.009988915786753419	-0.021651682534300283	-0.029770726712394075	0.0647636893990038	0.16714477517406448	0.013688354218661505	0.02494051138746412	-0.00507000737076729	0.016100936098970498	0.009571833787723487	-0.12717114401750643	-0.03131789169818216	-0.35626327775485184	-0.018341607736969044	0.04501714708156799	0.00024835639337066973	-0.028469758517109756	-0.07328761907368175	-0.004579752423391747	-0.00047910201212772647	0.003346701661323821	0.0009837470514464056	-0.3649783765261677	-0.16024875466744676
59	3.2825719172280756	-0.05022851784154808	0.10123311179891883	-0.006666352660727245	0.044974610805293344	-0.012730848202440402	0.025007288676630598	0.009092388560558308	0.08029492412538028	-0.01339615089961061	0.004620804487871186	-0.04979402303572064	0.0003986768517907044	-0.0031826769335285	0.19108519966434845	0.16534810072105946	-0.028483569719021506	-0.13485899330108633	-0.006942985453115159	-0.050237096194478366	-0.0002771544807508373	0.11953225320328476	0.3077031452344945	-0.12049964034693895	0.010672723113951536	-0.07710673452795733	-0.06270060556486264	-0.22472829145913395	0.6675861695409292
60	3.287158995059808	-0.09199249367437312	0.13467458190466955	0.0016571621661224632	-0.04121968199063142	-0.013522332658969852	0.028870591954602114	0.016451489105002663	0.13475674582108613	0.015302912574685397	0.013948012232331037	0.0790310167773139	-0.010696443101770694	0.0469042497861447	0.02597677607372049	-0.0976069516220318	-0.015401020835849235	-0.233994894041138	-0.012046828362448981	0.033011663432557264	0.00018212299536487597	-0.1099514752094206	-0.2830400485095311	-0.005457808184026598	-0.015171459391085494	-0.08332211901492817	-0.0040175629137028344	-0.44348958056306165	-0.043184214123245496
61	3.8256147025336418	0.059441391996724664	-0.007625430925362949	0.008293207264791547	-0.045591337158862495	-0.007240612106271658	0.01369566930945279	0.016743339974698658	-0.0503809436234469	-0.06185075130135824	-0.01511580359979315	0.017917610228532464	0.0003470693352918325	0.08528327016100526	-0.02956428534658868	-0.18943565974312876	0.0592093226552833	0.36881679405121026	0.018987904130688	0.0568497636969502	0.0003136360962672006	-0.050493083714112125	-0.1299806558904051	-0.06911786824142409	-0.02336622643440823	-0.022065789739773255	0.024339988581762277	0.21314161252784491	-0.18473109287012207
62	3.2880484945585104	0.057610728311528143	-0.06664548306148223	-0.00013498011119349702	0.0012947586823322645	0.008992738538472744	-0.01840472161389328	-0.0011331442975416328	-0.07450237073748425	-0.021756095643615705	-0.009401477833378557	-0.08435827455646139	0.004295680580508822	-0.05226604368168466	-0.04738111458178662	0.003996419355322641	-8.485872104685107e-5	0.20104852600456952	0.01035064074891568	-0.0012582503083328556	-6.941677311733295e-6	0.1631527987625368	0.41999232832719274	-0.03689969185738422	-0.09635811707592004	0.059427548056471206	0.04153513736280088	0.29642227857268705	0.1646834603994468
63	3.2815080302629194	-0.04912570908792459	0.11712928485902639	-0.008178831920737597	0.04182779891852315	0.010768790288080575	-0.020030628264739364	0.010169235995050013	0.08440324871554364	-0.024724969340457217	0.002288415083791479	0.025935493730938158	0.0007620998796560667	-0.10568373988818508	0.021818752140878396	0.1817547830161708	-0.06872182984310815	-0.12111520604200686	-0.006235409987254628	-0.0545773766309214	-0.0003010994987116406	-0.07790152209814005	-0.2005361960958455	-0.13162360034492182	0.011995542167140431	-0.05977680810714464	-0.20157564334450717	-0.4040794604301997	-0.2171756652696069
64	3.487618736555121	-0.028931278472167508	0.06747032688582695	-0.00640463296913347	0.019377926686788706	0.004806211570218035	-0.007281341027828024	0.0014038447664130333	0.0480740497617185	-0.012090030147738197	0.0007309804616543649	0.009547560966480372	0.0010124351072339768	-0.019354353199936534	-0.0034066438249951234	0.07813890402618691	-0.17101283774699294	-0.11634740169172317	-0.005989947705229332	-0.04065976571941033	-0.00022431703082099043	-0.05256457994971522	-0.13531315728609514	0.07350001802003289	0.03350281954549187	-0.08320426094271217	0.1000473666526541	-0.19215976374320537	-0.05301233952059309
65	3.3385778688018095	-0.07333427897451048	0.08795032551540735	0.0007856315262518844	-0.003466596572476775	-0.0012879652441068034	0.002298933876192153	-0.005743320280865848	0.09125956960028588	0.021024682540429874	0.011423610293746278	-0.011943388924749634	-0.0006009167444630375	-0.07807777702311561	-0.0014403239810495648	-0.016421864123254783	0.009120055691555409	-0.37138385792701	-0.01912006503972803	0.005025184231264867	2.7723583403425083e-5	0.04140162090551955	0.10657716749276909	0.0556204403176593	0.04530477915315029	-0.044150355598554895	0.05786719357993213	-0.4784852485750426	0.3872014564487246
66	3.253466671941706	0.0004698051164336789	0.09325122980608472	-0.013901014227938113	0.05580878926931698	0.010376669455362504	-0.017934605305654275	0.019059202322528876	0.03605128385382433	-0.060070530135181016	-0.009675372783518873	0.019108514545627238	0.0012230471310729564	-0.021669847330572752	2.1460880732434087e-5	0.2758797728103599	-0.19833000507397605	0.20177901515266278	0.010388248737858223	-0.08742180642861981	-0.0004822998780269353	-0.07334044897177303	-0.18879495882291591	-0.2434884504931783	0.07198432503245707	-0.30869878981051707	-0.27453170656943743	-0.2819179079948051	-0.4210205637221828
67	3.815602389542251	0.05423825707535379	-0.04105001122892597	0.004439108853529989	-0.021362597570927334	-0.0116823802937179	0.021389899167908497	0.008597325704853005	-0.05856957195438482	-0.03192941537920671	-0.010782515060753124	0.03356850070649639	0.001273492211444577	0.064593504491458	-0.004342512174697714	-0.09633011544477943	0.04264973695153188	0.302738056633235	0.0155859529413525	0.029046759116034035	0.000160248900715402	-0.10672780909120667	-0.2747416003737518	-0.04306577079226085	-0.014627181161395211	-0.015595415020528669	-0.003583647885827635	0.19189060655926005	-0.3480003072377108
68	3.8229561518192714	0.017540752698173047	0.15201018744725142	-0.007809581206939625	0.09540764174821809	-0.01585760762030732	0.03301639699869966	0.04485975512721525	0.04413658569154143	-0.14428608334262208	-0.012775483889926213	-0.037515195867358485	0.0028840907905402376	0.02354940532410519	0.012235367073841943	0.2685390315169523	0.012321716351328754	0.2723181433766562	0.014019835546764546	-0.08654036564885809	-0.0004774370320399428	0.0647900003122847	0.16678416361757362	-0.049732270437629185	-0.0038651959889105083	-0.00802622486133565	-0.0449140029301346	0.34182975937033633	0.4707838654247485
69	3.3513068235223242	0.04393208406867662	0.052888171010269866	-0.011672402703830619	0.06401102446708701	0.0024854365851259075	-0.004698700907926882	0.02549290459012098	-0.01448366461391595	-0.08591003063289189	-0.016467419707845397	0.005184980067127224	0.00010218253136517474	0.031557871801284984	-0.006173923322090697	0.2663752453991139	-0.08380473450900386	0.37287049859071375	0.01919660220087278	-0.0799361962652724	-0.00044100230004005776	-0.01464235366849282	-0.03769274113630837	-0.07053063849448105	0.0005908244445989769	-0.01000928404222316	-0.08145163986793098	0.4751981152949714	-0.1084250217108684
70	3.5613327692029126	-0.010487213247598777	-0.010313150329288591	-0.015564045220074306	0.06643790615809485	0.0008284930510177568	-0.0014630201685350169	-0.005625602929731777	0.0040957630773182305	0.01782170936357034	0.0039219760044501865	-0.0075093389580341945	-0.00041370748025730737	-0.004073029509220752	-0.0007269957769834677	0.3200473267347648	-0.19419938494426273	-0.10073840053992356	-0.005186344880665391	-0.09886685145839876	-0.0005454413760967816	0.02695214830806917	0.06938094600388194	0.12710961832161108	0.052075352998070625	-0.007005115568617198	0.0187213515324045	0.24288969834743387	0.001785250818131065
71	3.7078986110472085	0.03912764233038182	-0.06289678912736203	-0.0038052161633636587	0.017693517654289524	-0.012092811785576866	0.021928825704189678	-0.0007008887219646792	-0.055087314300730154	-0.0008114840353562582	-0.004565597391778629	0.04458001702288295	0.0019087257051824003	0.05338671824980239	-0.0023509806678618517	0.0814152558196813	-0.039409925434266996	0.16046821957322344	0.00826143282633569	-0.024656873838776208	-0.00013603021638173491	-0.14656218265147974	-0.37728431754395725	0.011531557926356047	0.004157774309593215	-0.013497241072914803	-0.021378964121343946	0.18838271265289575	-0.5091596426040922
72	3.3379225269449493	-0.01742575816187932	0.09428654848117984	0.009617858805273475	-0.09717954314075575	0.005086306245288101	-0.010454365199444256	0.019473685253430854	0.05144044098476341	-0.05075661184056314	-0.0019862802009201347	-0.0272330564635388	0.0015456626868398755	0.03384962670110984	0.0258963528620788	-0.29353543986140923	0.0014379258018050367	0.037626200659191596	0.001937120821075081	0.09290501884524278	0.0005125503702984754	0.051292612187476605	0.132038823618076	-0.20466117186774554	-0.16772434776543815	-0.08203720405039124	0.09423527361050538	-0.425797933548514	0.1259861629300636
73	3.5331211221340113	-0.02739970785568637	0.021447313621178233	0.0009633908721439585	-0.00484652048305826	0.015692732364009875	-0.02906975308936377	-0.004021106107460579	0.029973515381813576	0.01583093081004912	0.005369415900701641	0.022061906804783465	0.000699084340186309	-0.03762691580224747	0.0052698830430408655	-0.021273932849366278	0.008395421873095044	-0.14724234842427633	-0.007580521388809962	0.0063928733750289795	3.526902697367194e-5	-0.06727401324597633	-0.17317857660667862	-0.007352921292481476	-0.00035742443188744195	0.012078992003174709	-0.02572855330886054	-0.2391701193483047	-0.16957144612166924
74	3.5332705894878034	0.23524719321854787	-0.19480193430629078	-0.029969318089908055	-0.08593791297991585	0.00259231022953746	-0.00540942037765541	-0.22091447545519033	-0.33730527708917823	-0.12093529565674209	0.40912754843490395	-0.11746131964677549	-0.18940536598975807	-0.01864795520250375	-0.007431914071446179	-0.058162503610393525	-0.044335773144874045	0.315825629433055	0.01625974432405151	0.028835673201243497	0.0001590843547615294	-0.09302725018216294	-0.23947325267002603	0.07006534296059805	0.0034076099408917493	0.011827812100213282	-0.1023675621894347	0.005275843299518988	-0.7775144257639705
75	4.520405306028034	0.008589271020532549	-0.009965590779659275	0.0009604827274597619	-0.002881100369054402	0.0026524408513566152	-0.003998326938305187	0.001416779455891217	-0.010291251593195746	-0.002408421768148335	-0.0013446761163022022	-0.028867971396352707	-0.0030987481008730457	0.004260595150537998	0.0008546347808144757	-0.011267589821149154	0.026130757234545304	0.06338131654995936	0.0032630790726962226	0.006109721683457047	3.3706899263353255e-5	0.1609343711191585	0.41428159214470195	-0.005613802855249852	-0.001596980637486599	0.018349214832585233	-0.005015578784793626	0.21849640755003824	0.40637151681235123
76	3.5303093942033223	0.033720357557732644	-0.0016791861792179782	-0.0032722979591685336	0.015957510931033717	0.004710313585806203	-0.008655245271167698	0.010440917869267857	-0.027178542347105497	-0.035869825376606254	-0.008965727788247585	0.0063570292707410955	0.00022926559070404555	0.032609928070202535	-0.001900674197287176	0.07138630735579894	-0.03053927485315006	0.23034295212766512	0.011858814356410428	-0.021498240101854894	-0.0001186042590801916	-0.019957656166183193	-0.05137553596851645	-0.0029035049525428895	-0.00013976985407220514	0.004426312472919625	-0.00029757274572619506	0.3104925937537783	-0.10280454258542283
77	3.2528688670939614	-0.01922816776608041	-0.06792908686114163	0.011716099416893553	-0.041910784608353305	0.0071378220718591135	-0.011773737614211716	-0.019935135096056836	-0.012070188235688726	0.06172584740875116	0.012644707282865535	0.009883360963999928	0.0008004228411296622	0.0041120594476518	-0.0009010752941164938	-0.21022250544354165	0.2156896371160926	-0.3302263503027085	-0.017001140897353464	0.07308553453598869	0.0004032076873293823	-0.04347354850423161	-0.11191077931499094	0.19130130258563752	-0.06256436947585227	0.323746768870853	0.1846193029563425	0.05962308818901568	0.08809611558205113
78	3.7945661701766076	0.046023553468034356	-0.13926981104107672	-0.007060883417972087	0.05104589762489132	-0.016662350037185445	0.03306143455050535	-0.02007219009397756	-0.09191081843251242	0.046311956560421634	-0.0006802632398608746	0.03733824848894121	-0.0006302025040678358	-0.06031340182170448	-0.16755825652889522	0.18062135355837072	-0.024491538073549604	0.05074108195597633	0.0026123181352031483	-0.055234404992432956	-0.00030472427737457056	-0.08543461643624102	-0.21992809040942257	0.038445413068320326	0.013192326504863124	0.01377434369052882	-0.05029744495842638	0.16847810399107988	-0.5951591726497233
79	6.391845325274334	0.02054164274230824	-0.03665193052819566	-0.008926438667955108	0.023734125471493242	-0.00042213286563364146	0.000588899843993336	0.0018207541775390398	-0.029548103903572747	0.001843517414043179	-0.0017066921157423	0.00399913645858668	0.0005024241061303996	0.010198763668983198	0.0021671501134446613	0.016846083571554104	-0.3095081231850984	0.13405110698398798	0.006901392802821071	-0.05913596484891936	-0.0003262489051507606	-0.02685322095740535	-0.06912628455366059	0.026887441147014003	0.006727081814439143	-0.01189942117240189	0.02452417223113016	0.10895126765170107	-0.3817221368079684
80	4.647290032317493	0.013359845779568327	0.03009525479317047	0.015625529606766855	-0.05101140402259949	0.0008866851332598999	-0.0014000937186454735	0.010462260379586747	0.0018490073204481825	-0.031538642681054184	-0.007097268800409818	-0.0029523733038626463	-0.0002793343813746284	0.00026834219890204964	0.0007000115426274776	-0.24164494583365406	0.3527306118966863	0.20729930037174338	0.010672451215089786	0.09794602293030567	0.0005403612307082778	0.014617961758198343	0.03762995082394704	-0.0639732498863294	-0.017901865321864635	0.011006301045407951	-0.021015114010870924	0.03136303749883894	0.33551256856691264
81	3.458474239618173	0.10566018038167026	-0.07585742300631926	0.001593223124888038	-0.028433517729619107	-0.00486615437015457	0.010301318881054533	0.005277035417667254	-0.12251790729783091	-0.08273435944430414	-0.01920379475758446	0.014948643583737809	-0.001663908522810365	-0.049709362590397745	-0.030815648004302067	-0.0718970782992296	-0.008412821546931121	0.37265084561112444	0.01918529374153543	0.02386114580927316	0.00013164024153163514	-0.02259710354746916	-0.05817007249851406	-0.08463849219519434	-0.04087481335819701	-0.04080840364938655	0.04409251381521825	0.1667401198322248	-0.3122391400427686
82	3.493894605850262	0.047788518495232274	0.021723830933261534	0.011274555964871312	-0.07776546987615057	-0.0021649644518179005	0.004266938381751554	0.019213429767223712	-0.030636026490345875	-0.07241922774255025	-0.014004545815684548	0.008014186584748244	-8.709446733067342e-5	-0.0017189534823887388	-0.07702505332811975	-0.2823660796732258	0.045194387667821065	0.3059375536671283	0.015750673593789902	0.0859623761044872	0.0004742483049003529	-0.01893925668575052	-0.04875394460019029	-0.14333887892454036	-0.06462163233163476	-0.04290734863258581	0.052496286831732415	-0.08566408900916833	-0.17298740119619965
83	3.495894945935526	-0.0016334132606836485	0.07586042755706791	0.01157705905413091	-0.07685781008896404	0.009603662192152388	-0.018817074122896203	0.017381350150483352	0.03079474995449292	-0.05241169024431783	-0.005847113815276639	-0.03650445670450916	0.00021584050161340136	-0.0037800679289419978	0.07030824136216228	-0.28516837262564326	0.051742557904576575	0.10755617527552348	0.00553734639456669	0.08651982564195133	0.00047732371428513433	0.08865179022558868	0.22820982581739402	-0.12032798619921173	-0.054062634633640125	-0.022330476290608876	0.06108345890830961	-0.20086660071408638	0.36864513945369154
84	3.2548399125258323	0.08405691382992488	-0.2718792629240055	0.04315812484047028	0.18523474697868436	0.01331366768190358	-0.028453320852122335	-0.15166807320019576	-0.19490584096764554	0.19047998843677078	-0.18327990632146854	-0.011853820657932017	0.10212196247134687	-0.015889160311358088	-0.005777110757601057	0.16586772019204776	0.10663231544706953	0.02492669009283788	0.0012833081611583485	-0.07569384616373874	-0.0004175975567602689	0.03499394747074966	0.09008236197646155	-0.1321381084688469	0.03373986143733945	0.21336151721133917	0.20431536159633779	0.3829155609539724	0.03869687868879457
85	4.472596973904611	0.03676007487861818	0.0773505240007589	0.008836719782497934	-0.053675696369608325	-0.010656706010731643	0.02056505995455353	0.028946014569001872	0.00039175972100976945	-0.09682148541092256	-0.01629571313286164	0.016816942076171796	9.814109378054901e-5	0.013303780560127074	-0.0015722757903849256	-0.20982728910646442	0.04978632324519163	0.3482130771988185	0.01792715687991412	0.0632351746491032	0.0003488639535854982	-0.043672518323767756	-0.11242297278275643	-0.049156564797149686	-0.014079950155481247	-0.030646494407078145	0.05377342644628945	0.07533072565822435	0.022194647063990866
86	3.2691233752278497	0.007220425119907201	-0.020381195574341645	0.011544563036381388	-0.07210705239243348	-0.0018630615395846192	0.003613396022313831	-0.002555450449519421	-0.013758587475319769	0.006022069046950095	-0.00014590727199924455	-0.04063638895128095	-8.600059238960649e-5	0.016757872830995606	-0.028940122664837857	-0.2772249471041837	0.06064392309060875	0.01085971854103377	0.0005590941027343045	0.08370400545038827	0.00046178903489086314	0.10327457397604935	0.2658521895436804	0.14261001360870962	-0.5213128672334919	0.04597461123090674	0.04005939624468784	0.10568800479675335	-0.28554194516589754
87	3.7118162702926907	0.0010105452715573908	-0.008206089371616685	0.012905636080724469	-0.043791958720923375	-0.0012179980774063934	0.0019605773262691157	-0.0011961906041582813	-0.003982658305600094	0.0040204610257327696	0.0006023457976833974	-0.02327821788599078	-0.0020679897546181064	0.0018067640405742696	0.0001911787456005311	-0.21500682568358156	0.26726628228549637	-0.010895702193999194	-0.0005609466597864774	0.08062535464583079	0.00044480433772908605	0.10950437099277074	0.28188910079438345	-0.08221367059549368	-0.029567499325429833	0.046328289899191855	-0.04880301126039593	-0.07760718308424759	0.41537413588879146
88	4.33079028668089	0.03781773264690376	-0.16298577810683793	-0.009778892769834695	0.056908999709205585	0.006034326160687758	-0.011549968818520913	-0.025537610541285664	-0.09367961947475266	0.07025356108296793	0.004380944468469629	-0.01018616686644228	-0.00011817512210891358	0.1495919517547164	-0.1115223451157269	0.22831539016660132	-0.06112539505920548	-0.03377216771202067	-0.0017387025025555796	-0.06864474103599656	-0.000378708145957656	0.027373315757384078	0.07046512659407117	0.039891629466361746	0.011691564300822462	0.02877687840977099	-0.053848723341053825	0.44013520651981414	-0.353500780614151
89	3.308016645620594	-0.1337019448886608	0.07808371724416541	0.01659793138038721	0.0595746079410395	0.035982162450078244	-0.07607804384384283	0.07418548445591533	0.18868073412807976	0.22232240652262136	-0.23456781355848114	0.08771265751918053	0.3975443713917457	0.01159027334792832	0.004801748660772525	0.047312505862266374	0.03286259671186454	-0.21907133526851533	-0.01127851437069539	-0.022379276335118135	-0.00012346487321297236	0.14436181115483288	0.37162006198063974	-0.07334091030274353	0.0033608703271671902	0.0023436129332022396	0.13934340212464466	0.19391537883137472	0.9538242738638867
90	6.08863720214968	-0.003090282237145775	-0.278487418244352	0.0035077190276142133	-0.10988945947403517	0.0007970383694721257	-0.0017084447242144572	-0.08167942749957852	-0.1061579302131835	0.24879096262814426	0.008146118236673952	0.0014906473785752108	-0.00022206214093262319	-0.0345791417206291	-0.014963941825422732	-0.25146069136367155	-0.04484828880634939	-0.31272763128041686	-0.016100249168548443	0.08590633063088633	0.00047393910601524714	-0.001984995254273889	-0.005109828240055599	0.037123958982715234	0.004267724133386032	-0.008082698344425038	0.05982835156102848	-0.3159882106827333	-0.5047714897999902
91	3.2671359903712864	0.11145709235328714	-0.11665202707677268	0.0029426624052538613	-0.032185552220192135	0.0005197276321715292	-0.0010745268768314207	-0.0004572533278176527	-0.1403916409414446	-0.05275502724239207	-0.018955619246088365	-0.00678715882851234	0.00044378807745448654	-0.08448889696402603	-0.06583816159998099	-0.09424726744552805	-0.0016842671726822593	0.3898632491383786	0.020071445004996705	0.03006234301153801	0.0001658518047154197	0.012306099305162157	0.0316786922382081	0.15081267407564974	-0.40280719707226226	-0.01963666174678926	0.008086036471922395	0.43959158236637563	-0.7191431786089577
92	3.3243496704132816	0.3454009492645404	-0.016012008528408592	-0.14712479274668971	-0.19325266843901812	-0.049773455480542364	0.11424433697484057	-0.34124556930841077	-0.20531311993917217	0.2693956441383631	0.30496414000544025	-0.059580029061471744	-0.034830479363801736	-0.011635585545974948	-0.0048829087641776275	-0.0804921173027241	-0.07892349268151395	0.3785592874613603	0.01948947980145342	0.04633616897042649	0.000255633343162719	-0.05009379490342195	-0.1289527958809618	0.1242025474584865	-0.0035585520290826885	-0.057364924266504955	-0.27691870744415686	0.3665843286774362	-0.5036911429453966
