# real imag
-4.07826522189025209e-01 2.94909655410193317e-01
-2.09736876480925323e-02 5.28440813980525448e-01
-6.96666689854412380e-01 3.13542766036440379e-01
-4.84576669980535890e-01 -2.67296543973666423e-01
-4.32009153797290713e-01 6.01686435088915617e-02
3.44098902640323556e-01 -2.06768943084856022e-01
-4.95277641775796917e-01 -1.98951380173141221e-02
1.00844573314093341e-01 -4.34451464039633181e-02
-1.55017989847743093e-01 -3.50217700328931056e-02
3.86451306360052760e-02 5.06408094534732123e-01
2.11656294116000399e-01 2.44926645122945957e-01
2.75315368622358558e-01 -5.48867651917329002e-01
4.71022696693095877e-01 1.12360927009240469e-01
-8.55728644305081138e-02 4.72390548856820136e-01
4.20950337856042245e-02 -6.68207092114290191e-02
-6.34795208103387520e-01 1.72927392898474322e-03
3.75260654000954597e-01 -8.12711473370305165e-02
6.22156366010827508e-02 6.04174553822153571e-01
-2.74055062608007771e-01 3.57172261344061714e-01
-3.38750860645979479e-01 -7.69967107558120062e-02
-4.25312562639441727e-01 4.52412782989526641e-01
-1.50301636455898835e-01 1.05178030751760604e-01
-3.11262199472525092e-01 -6.33799596817913646e-01
1.30226695891472982e-01 -2.98739629264545489e-02
-4.35064359507419562e-01 -1.34729685780418940e-01
-1.19110437586928686e-02 1.31356456818567224e-01
1.22795137934919502e-01 -2.59797223786869869e-01
-2.36698787666569682e-01 -2.14659647370192913e-01
-2.18564525968846457e-01 -2.42528627649381656e-01
1.08454862605052611e-02 2.06193482499992531e-01
-3.57187051195357763e-01 5.51547328749044552e-01
-2.88017249936154518e-01 -1.46421050627916727e+00
-2.32495035334596006e-01 2.30418751479051470e-01
3.35058628988222917e-02 3.54203800312873573e-01
4.01997637089125615e-01 -4.05269879031305513e-01
8.44661937664019924e-02 6.21329548428413148e-01
-1.02035729964373684e-01 3.28156829087778323e-01
-3.04681711541603062e-01 2.50249551290706640e-01
4.97243858360962576e-02 -5.27408464220896156e-01
-6.73013361887881828e-02 -6.81921446035357870e-02
-2.01991770275250143e-01 2.66110288039411835e-01
-3.56587815246373729e-01 3.67436729432605080e-01
4.69164032489464200e-01 -1.11517913008435457e-01
-1.40288160640387627e-01 -3.05404297484396459e-01
-9.03738252926878094e-02 -1.75661214999680571e-01
2.87689201717556908e-01 4.19764966097333214e-01
2.11443921953993585e-01 -3.67631446396409434e-01
-2.63410560411737882e-01 -1.80434710983628233e-01
-8.79947481219518490e-02 7.88406847068967132e-01
5.80498915412606120e-02 2.66819999871344971e-02
4.49536017431281576e-01 1.09885132567162924e-01
1.69529087281384605e-01 -5.69071992156927386e-01
-3.51401941712079058e-01 1.42663372210958012e-01
-1.74163453945814783e-01 1.16262170263462403e-01
-4.25435593573870174e-02 -1.30940874403641022e-01
1.04495178444212855e-01 -4.48201095174156280e-02
1.77940778521503085e-01 2.00534597033881462e-01
-1.26780493204626393e-01 -2.89671080660434455e-01
2.86844911313235904e-02 -4.18263731828588892e-01
2.82807727066511694e-01 -2.64518916061684373e-01
1.24436376556243802e-01 -3.96797749947165268e-01
-1.89959875375211099e-02 5.80962075074121342e-01
8.71924220620752533e-03 1.36655489654265938e-01
-1.02804534016065957e-01 3.83736780464004223e-01
-3.82112928167990584e-01 -4.15618878014070270e-01
-5.77961650273453142e-01 -2.65296941122778740e-01
-5.45448656530203357e-01 1.99696581142037144e-01
-1.38933303398172059e-01 -1.05233950829925416e+00
1.52837910662852933e-01 2.49368334795391777e-02
-1.00249041211138729e-01 -3.53385351267181846e-01
-1.81749686624680801e-01 -1.14614537951387896e+00
-3.21140193526110895e-01 -1.84288466845956012e-02
-6.01805286077278928e-03 -3.36297966795361503e-01
2.63344919515801912e-01 -8.60233512830631319e-01
2.68722518863633075e-01 -1.72830913045328688e-01
1.34430178487148083e-01 4.92697698993467714e-01
1.46061957054805680e-01 -2.51904545677206992e-01
-8.36395378153202140e-02 1.99867418851569029e-01
1.24170752260609321e-01 -3.32479001998125245e-01
9.31180873667236397e-02 -4.74596626650678366e-01
3.06416801416795614e-02 1.00545987384125110e-01
5.36538934982765503e-01 -2.79407743726696245e-01
9.86479844126367106e-02 3.41870938418619874e-01
2.47040308946776532e-01 -7.45734408627029444e-01
5.22589785184905814e-02 4.44829378982031565e-01
-4.40410279704967766e-01 -3.53768779479669948e-01
-2.14845626284674490e-01 -8.49203378463181613e-01
1.31542128749382814e-01 -2.22014276889941631e-01
-2.08410783450581311e-01 -5.96318292609605838e-02
3.50443873984798981e-01 1.05833259932337317e-01
5.15491017252849848e-01 -3.24954149440587897e-02
-3.21741555713842275e-02 2.81740889325313604e-01
-1.77054774805762871e-01 -1.11414926651695501e+00
1.48875272820966520e-01 4.22174825077957505e-01
2.34236221181542276e-01 1.95556858531563071e-01
3.47090483567036145e-01 1.52175069056813994e-01
1.45792193163651190e-01 4.68895731332429067e-01
-2.56940035143811696e-01 -2.42461283612416256e-03
2.17553222910091937e-01 -2.21576407066274988e-01
1.09795240239303815e-01 2.04289061788366588e-01
-9.64191433126571490e-02 2.42227547607631266e-01
-5.63076891362524964e-02 -3.59728464057618602e-01
5.89449507526441582e-02 -8.19938682666659258e-01
1.18442515994187370e-01 2.37590119392577070e-01
-2.33542625465987475e-01 -7.01357675881785908e-02
4.91828762053244384e-01 2.17862784102457394e-02
-3.31286085119196660e-01 3.85341208496592702e-01
5.58454829025689214e-01 -5.84354171566960567e-01
1.11397678797284558e-01 -1.54839344917343552e-01
5.31815800787596937e-01 -2.23163851492420046e-01
5.92769067702970442e-01 -5.92565181948407349e-02
-3.11435524252947793e-01 7.76119302936447930e-01
